url,page_type,business_priority,internal_link_count,issue_count,word_count,priority,authority_gap,crosslink_opportunities,recommended_actions,internal_link_opportunity_score
https://www.morfrac.com/es/shop/mreel-35/mreel-one-rope-reeler-12491,product,high,38,2,601,high,,,Add related product links,71
https://www.morfrac.com/es/shop/mreel-35/mreel-four-rope-reeler-12493,product,high,38,2,543,high,,,Add related product links,71
https://www.morfrac.com/document/share/13/2b506fa7-1216-484f-900f-d0fe8d85ffdd,general,medium,2,6,12,low,,,Increase internal links,53
https://www.morfrac.com/document/share/12/d301f2c6-5349-4ff4-b4b7-25a78f83e1e7,general,medium,2,6,12,low,,,Increase internal links,53
https://www.morfrac.com/documents/content/PlGfSxqcRQqanrFuPh90wwo26,general,medium,0,5,50547,low,,,Increase internal links,50
https://www.morfrac.com/documents/content/DJfhNPEwQOWKgG4br81f3Qo24,general,medium,0,5,7183,low,,,Increase internal links,50
https://www.morfrac.com/es/website/social/instagram,system,ignore,0,4,0,low,,,Increase internal links,47
https://www.morfrac.com/website/social/linkedin,system,ignore,0,4,818,low,,,Increase internal links,47
https://www.morfrac.com/website/social/instagram,system,ignore,0,4,0,low,,,Increase internal links,47
https://www.morfrac.com/es/website/social/linkedin,system,ignore,0,4,818,low,,,Increase internal links,47
https://www.morfrac.com/solution,general,medium,29,5,243,low,,,,15
https://www.morfrac.com/shop/wishlist,system,ignore,28,5,159,low,,,,15
https://www.morfrac.com/cookie,system,ignore,28,5,243,low,,,,15
https://www.morfrac.com/es/solution,general,medium,29,5,237,low,,,,15
https://www.morfrac.com/terms,system,ignore,29,5,162,low,,,,15
https://www.morfrac.com/es/cookie,system,ignore,28,5,237,low,,,,15
https://www.morfrac.com/es/terms,system,ignore,29,5,159,low,,,,15
https://www.morfrac.com/blog/custom-6/pignose-titanium-24,technical_blog,medium,32,4,708,low,,,,12
https://www.morfrac.com/blog/custom-6/40000-times-its-weight-15,technical_blog,medium,32,4,776,low,,,,12
https://www.morfrac.com/blog/stories-4/custom-padeyes-11,technical_blog,medium,31,4,701,low,,,,12
https://www.morfrac.com/blog/stories-4/3d-printed-molds-10,technical_blog,medium,31,4,706,low,,,,12
https://www.morfrac.com/blog/custom-6/colour-coding-12,technical_blog,medium,32,4,712,low,,,,12
https://www.morfrac.com/use,general,medium,29,4,223,low,,,,12
https://www.morfrac.com/es/disclaimer,system,ignore,29,4,220,low,,,,12
https://www.morfrac.com/es/use,general,medium,29,4,220,low,,,,12
https://www.morfrac.com/es/terms-conditions,system,ignore,29,4,220,low,,,,12
https://www.morfrac.com/es/shop/wishlist,system,ignore,28,4,159,low,,,,12
https://www.morfrac.com/es/returns,system,ignore,29,4,220,low,,,,12
https://www.morfrac.com/es/shipping,general,medium,29,4,220,low,,,,12
https://www.morfrac.com/terms-conditions,system,ignore,29,4,223,low,,,,12
https://www.morfrac.com/es/privacy,system,ignore,36,4,219,low,,,,12
https://www.morfrac.com/returns,system,ignore,29,4,223,low,,,,12
https://www.morfrac.com/es/blog/custom-6/pignose-titanium-24,technical_blog,medium,32,4,761,low,,,,12
https://www.morfrac.com/es/blog/custom-6/un-toque-de-color-12,technical_blog,medium,32,4,733,low,,,,12
https://www.morfrac.com/es/blog/historias-4/padeye-a-medida-11,technical_blog,medium,31,4,702,low,,,,12
https://www.morfrac.com/es/blog/custom-6/40000-times-its-weight-15,technical_blog,medium,32,4,789,low,,,,12
https://www.morfrac.com/shipping,general,medium,29,4,223,low,,,,12
https://www.morfrac.com/privacy,system,ignore,29,4,223,low,,,,12
https://www.morfrac.com/disclaimer,system,ignore,29,4,223,low,,,,12
https://www.morfrac.com/es/blog/blog-1/presentamos-morfwing-31,technical_blog,medium,33,3,729,low,,,,9
https://www.morfrac.com/es/blog/custom-6/cunningham-furler-25,technical_blog,medium,33,3,739,low,,,,9
https://www.morfrac.com/shackle,general,medium,29,3,575,low,,,,9
https://www.morfrac.com/solutions,general,medium,29,3,1161,low,,,,9
https://www.morfrac.com/become-a-morfrac-trade-partner,general,medium,29,3,659,low,,,,9
https://www.morfrac.com/custom,general,medium,29,3,1294,low,,,,9
https://www.morfrac.com/es/subscribe-to-the-morfrac-dispatch,general,medium,29,3,179,low,,,,9
https://www.morfrac.com/morfring,general,medium,29,3,845,low,,Cross-link related ring sizes,,9
https://www.morfrac.com/es/custom,general,medium,29,3,1432,low,,,,9
https://www.morfrac.com/es/contactus,general,medium,28,3,258,low,,,,9
https://www.morfrac.com/es/about,general,medium,28,3,1045,low,,,,9
https://www.morfrac.com/es/shackle,general,medium,29,3,630,low,,,,9
https://www.morfrac.com/subscribe-to-the-morfrac-dispatch,general,medium,29,3,183,low,,,,9
https://www.morfrac.com/es/morfring,general,medium,29,3,860,low,,Cross-link related ring sizes,,9
https://www.morfrac.com/es/solutions,general,medium,29,3,1279,low,,,,9
https://www.morfrac.com/blog/stories-4,technical_blog,medium,34,3,589,low,,,,9
https://www.morfrac.com/contactus,general,medium,28,3,260,low,,,,9
https://www.morfrac.com/about,general,medium,28,3,953,low,,,,9
https://www.morfrac.com/blog/news-1/introducing-morfwing-31,technical_blog,medium,33,3,732,low,,,,9
https://www.morfrac.com/blog/news-1,technical_blog,medium,55,3,961,low,,,,9
https://www.morfrac.com/blog/custom-6/cunningham-furler-25,technical_blog,medium,33,3,728,low,,,,9
https://www.morfrac.com/blog/news-1/set-sail-with-morfrac-16,technical_blog,medium,34,3,721,low,,,,9
https://www.morfrac.com/blog/news-1/mets-2024-17,technical_blog,medium,34,3,805,low,,,,9
https://www.morfrac.com/blog/custom-6,technical_blog,medium,39,3,621,low,,,,9
https://www.morfrac.com/es/become-a-morfrac-trade-partner,general,medium,29,3,669,low,,,,9
https://www.morfrac.com/es/blog/blog-1/mets-2024-17,technical_blog,medium,34,3,850,low,,,,9
https://www.morfrac.com/es/blog/historias-4,technical_blog,medium,34,3,589,low,,,,9
https://www.morfrac.com/es/blog/historias-4/moldes-impresos-en-3d-10,technical_blog,medium,31,3,719,low,,,,9
https://www.morfrac.com/es/blog/custom-6,technical_blog,medium,39,3,629,low,,,,9
https://www.morfrac.com/es/blog/blog-1/set-sail-with-morfrac-16,technical_blog,medium,34,3,728,low,,,,9
https://www.morfrac.com/es/blog/blog-1,technical_blog,medium,55,3,967,low,,,,9
https://www.morfrac.com/es/blog/stories-4,technical_blog,medium,34,3,589,low,,,,9
https://www.morfrac.com/partner,system,ignore,29,2,620,low,,,,6
https://www.morfrac.com/shop,general,medium,81,2,611,low,,,,6
https://www.morfrac.com/es/blog/tag/morfwing-13,archive,low,34,2,519,low,,,,6
https://www.morfrac.com/es/blog/tag/partners-11,system,ignore,38,2,579,low,,,,6
https://www.morfrac.com/es/blog/tag/shows-exhibitions-3,archive,low,42,2,647,low,,,,6
https://www.morfrac.com/es/blog/tag/powerfurl-4,archive,low,41,2,647,low,,Cross-link compatible furling components,,6
https://www.morfrac.com/es/blog/blog-1/morfrac-de-walle-sails-33,technical_blog,medium,35,2,821,low,,,,6
https://www.morfrac.com/es/blog/blog-1/new-powerfurl-one-38,technical_blog,medium,32,2,803,low,,Cross-link compatible furling components,,6
https://www.morfrac.com/blog/tag/events-12,archive,low,35,2,525,low,,,,6
https://www.morfrac.com/es/blog/blog-1/2024-vaya-ano-32,technical_blog,medium,32,2,1232,low,,,,6
https://www.morfrac.com/es/blog/tag/events-12,archive,low,35,2,523,low,,,,6
https://www.morfrac.com/es/blog/tag/manufacturing-8,archive,low,33,2,515,low,,,,6
https://www.morfrac.com/es/blog/tag/custom-9,archive,low,34,2,518,low,,,,6
https://www.morfrac.com/es/blog/tag/morfrac-network-10,archive,low,36,2,529,low,,,,6
https://www.morfrac.com/es/blog/tag/media-5,archive,low,38,2,555,low,,,,6
https://www.morfrac.com/es/blog/tag/morfblock-1,archive,low,40,2,662,low,,Cross-link related morfblock size families,,6
https://www.morfrac.com/es/blog/tag/on-board-6,archive,low,42,2,647,low,,,,6
https://www.morfrac.com/es/blog/tag/news-2,archive,low,46,2,752,low,,,,6
https://www.morfrac.com/blog/tag/partners-11,system,ignore,38,2,579,low,,,,6
https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,technical_blog,medium,35,2,822,low,,,,6
https://www.morfrac.com/blog/news-1/2024-what-a-year-32,technical_blog,medium,32,2,1202,low,,,,6
https://www.morfrac.com/es/partner,system,ignore,29,2,614,low,,,,6
https://www.morfrac.com/blog/news-1/new-powerfurl-one-38,technical_blog,medium,32,2,755,low,,Cross-link compatible furling components,,6
https://www.morfrac.com/es/shop,general,medium,81,2,646,low,,,,6
https://www.morfrac.com/,general,medium,29,2,500,low,,,,6
https://www.morfrac.com/blog/tag/on-board-6,archive,low,42,2,647,low,,,,6
https://www.morfrac.com/blog/tag/news-2,archive,low,46,2,750,low,,,,6
https://www.morfrac.com/blog/tag/morfwing-13,archive,low,34,2,522,low,,,,6
https://www.morfrac.com/blog/tag/morfrac-network-10,archive,low,36,2,532,low,,,,6
https://www.morfrac.com/blog/tag/morfblock-1,archive,low,40,2,656,low,,Cross-link related morfblock size families,,6
https://www.morfrac.com/blog/tag/media-5,archive,low,38,2,557,low,,,,6
https://www.morfrac.com/blog/tag/manufacturing-8,archive,low,33,2,512,low,,,,6
https://www.morfrac.com/es,general,medium,28,2,494,low,,,,6
https://www.morfrac.com/blog/tag/custom-9,archive,low,34,2,520,low,,,,6
https://www.morfrac.com/blog/tag/shows-exhibitions-3,archive,low,42,2,645,low,,,,6
https://www.morfrac.com/blog/tag/powerfurl-4,archive,low,41,2,649,low,,Cross-link compatible furling components,,6
https://www.morfrac.com/es/blog/page/2,technical_blog,medium,47,1,782,low,,,,3
https://www.morfrac.com/blog/page/2,technical_blog,medium,47,1,776,low,,,,3
https://www.morfrac.com/es/blog,general,medium,56,1,993,low,,,,3
https://www.morfrac.com/blog,general,medium,56,1,977,low,,,,3
