url,normalized_url,page_role,page_type,business_priority,commercial_relevance,authority_value,manual_topic_label,semantic_cluster_id,impressions,clicks,seo_priority_score,entity_type,entity_name,matched_keyword
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,/es/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,product,high,high,high,,,0.0,0.0,0.0,application,low_friction_rigging,ring
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,product,high,high,high,,,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,high_load,high load
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,/es/shop/morfblock-17/morfblock-light-01-high-load-sailing-block-12324,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,product,high,high,high,,,0.0,0.0,0.0,application,low_friction_rigging,ring
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,product,high,high,high,,,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,/es/shop/morfblock-17/morfblock-light-01-performance-sailing-block-12326,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,product,high,high,high,,,0.0,0.0,0.0,application,low_friction_rigging,ring
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,product,high,high,high,,,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,high_load,high load
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,/es/shop/morfblock-17/morfblock-light-02-high-load-sailing-block-12328,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,product,high,high,high,,,0.0,0.0,0.0,application,low_friction_rigging,ring
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,product,high,high,high,,,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,/es/shop/morfblock-17/morfblock-light-02-performance-sailing-block-12330,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,product,high,high,high,,,0.0,0.0,0.0,application,low_friction_rigging,ring
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,high_load,high load
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,product,high,high,high,,,0.0,0.0,0.0,intent,technical,design
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,/es/shop/morfblock-17/morfblock-light-03-high-load-sailing-block-12332,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,product,high,high,high,,,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,/es/shop/morfblock-17/morfblock-light-03-performance-sailing-block-12334,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,product,high,high,high,,,0.0,0.0,0.0,application,low_friction_rigging,ring
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,product,high,high,high,,,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,high_load,high load
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,/es/shop/morfblock-17/morfblock-light-04-high-load-sailing-block-12336,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,/es/shop/morfblock-17/morfblock-light-04-performance-sailing-block-12338,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,high_load,high load
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,/es/shop/morfblock-17/morfblock-light-05-high-load-sailing-block-12340,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,/es/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,product,high,high,high,,,0.0,0.0,0.0,application,low_friction_rigging,ring
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,product,high,high,high,,,0.0,0.0,0.0,material,titanium,ti
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,high_load,high load
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,product,high,high,high,,,0.0,0.0,0.0,application,sheet_handling,block
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,product,high,high,high,,,0.0,0.0,0.0,application,sail_handling,sail
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,swl,swl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,breaking_load,bl
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,product,high,high,high,,,0.0,0.0,0.0,engineering_concept,lightweight,lightweight
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,product,high,high,high,,,0.0,0.0,0.0,intent,commercial,product
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,product,high,high,high,,,0.0,0.0,0.0,intent,brand,morfrac
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-high-load-sailing-block-12364,/es/shop/morfblock-17/morfblock-xl-01-high-load-sailing-block-12364,product,product,high,high,high,,,0.0,0.0,0.0,product_family,morfblock,morfblock
