priority,url,page_type,business_priority,indexable,status_code,canonical,robots,indexation_risks
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-25-7-aluminium-12460,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-25-7-aluminium-12460,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-40-12-aluminium-12461,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-40-12-aluminium-12461,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-45-19-aluminium-12463,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-45-19-aluminium-12463,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-50-15-aluminium-12464,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-50-15-aluminium-12464,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-60-19-aluminium-12466,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-60-19-aluminium-12466,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-60-23-aluminium-12467,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-60-23-aluminium-12467,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-65-24-aluminium-12469,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-65-24-aluminium-12469,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-40-12-titanium-12462,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-40-12-titanium-12462,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-50-15-titanium-12465,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-50-15-titanium-12465,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-60-19-titanium-12646,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-60-19-titanium-12646,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-70-26-titanium-12673,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-70-26-titanium-12673,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-flat-faced-large-titanium-12821,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-flat-faced-large-titanium-12821,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-flat-faced-medium-titanium-12820,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-flat-faced-medium-titanium-12820,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-flat-faced-small-titanium-12819,product,high,True,200,https://www.morfrac.com/es/shop/dogbone-flat-faced-small-titanium-12819,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/mainsail-systems-39/hoistlock-gaff-lock-mainsail-system-12894,product,high,True,200,https://www.morfrac.com/es/shop/hoistlock-gaff-lock-mainsail-system-12894,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/mainsail-systems-39/ms-brc-26-batten-roller-car-26mm-12907,product,high,True,200,https://www.morfrac.com/es/shop/ms-brc-26-batten-roller-car-26mm-12907,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/mainsail-systems-39/ms-rc-26-mainsail-roller-car-26mm-12906,product,high,True,200,https://www.morfrac.com/es/shop/ms-rc-26-mainsail-roller-car-26mm-12906,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/mainsail-systems-39/ms-sc-26-mainsail-slide-car-26mm-12909,product,high,True,200,https://www.morfrac.com/es/shop/ms-sc-26-mainsail-slide-car-26mm-12909,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-1-5t-sailing-block-12882,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-max-1-5t-sailing-block-12882,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-12t-sailing-block-12886,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-max-12t-sailing-block-12886,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-3t-sailing-block-12859,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-max-3t-sailing-block-12859,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-5t-sailing-block-12861,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-max-5t-sailing-block-12861,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-7t-sailing-block-12884,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-max-7t-sailing-block-12884,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-9t-sailing-block-12885,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-max-9t-sailing-block-12885,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-0-5-sailing-block-12322,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-0-5-sailing-block-12322,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-01-high-load-sailing-block-12324,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-01-high-load-sailing-block-12324,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-01-performance-sailing-block-12326,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-01-performance-sailing-block-12326,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-02-high-load-sailing-block-12328,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-02-high-load-sailing-block-12328,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-02-performance-sailing-block-12330,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-02-performance-sailing-block-12330,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-03-high-load-sailing-block-12332,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-03-high-load-sailing-block-12332,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-03-performance-sailing-block-12334,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-03-performance-sailing-block-12334,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-04-high-load-sailing-block-12336,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-04-high-load-sailing-block-12336,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-04-performance-sailing-block-12338,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-04-performance-sailing-block-12338,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-05-high-load-sailing-block-12340,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-05-high-load-sailing-block-12340,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-05-performance-sailing-block-12342,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-05-performance-sailing-block-12342,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-06-high-load-sailing-block-12344,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-06-high-load-sailing-block-12344,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-06-performance-sailing-block-12346,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-light-06-performance-sailing-block-12346,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-snatch-19/morfblock-snatch-1-5-12475,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-snatch-1-5-12475,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-01-wooden-sailing-block-12360,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-wood-01-wooden-sailing-block-12360,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-02-high-load-wooden-sailing-block-12368,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-wood-02-high-load-wooden-sailing-block-12368,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-03-high-load-wooden-sailing-block-12376,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-wood-03-high-load-wooden-sailing-block-12376,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-05-wooden-sailing-block-12384,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-wood-05-wooden-sailing-block-12384,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-08-wooden-sailing-block-12388,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-wood-08-wooden-sailing-block-12388,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-10-wooden-sailing-block-12348,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-wood-10-wooden-sailing-block-12348,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-12-wooden-sailing-block-12352,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-wood-12-wooden-sailing-block-12352,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-15-wooden-sailing-block-12356,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-wood-15-wooden-sailing-block-12356,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblcok-custom-runners-12664,product,high,True,200,https://www.morfrac.com/es/shop/morfblcok-custom-runners-12664,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-01-high-load-sailing-block-12364,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-xl-01-high-load-sailing-block-12364,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-01-performance-sailing-block-12366,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-xl-01-performance-sailing-block-12366,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-02-high-load-sailing-block-12372,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-xl-02-high-load-sailing-block-12372,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-02-performance-sailing-block-12374,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-xl-02-performance-sailing-block-12374,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-03-high-load-sailing-block-12380,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-xl-03-high-load-sailing-block-12380,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-03-performance-sailing-block-12382,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-xl-03-performance-sailing-block-12382,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-05-titanium-sailing-block-12386,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-xl-05-titanium-sailing-block-12386,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-08-titanium-sailing-block-12390,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-xl-08-titanium-sailing-block-12390,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-10-titanium-sailing-block-12350,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-xl-10-titanium-sailing-block-12350,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-12-titanium-sailing-block-12354,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-xl-12-titanium-sailing-block-12354,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-15-titanium-sailing-block-12358,product,high,True,200,https://www.morfrac.com/es/shop/morfblock-xl-15-titanium-sailing-block-12358,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/mreel-35/mreel-four-rope-reeler-12493,product,high,True,200,https://www.morfrac.com/es/shop/mreel-four-rope-reeler-12493,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/mreel-35/mreel-one-rope-reeler-12491,product,high,True,200,https://www.morfrac.com/es/shop/mreel-one-rope-reeler-12491,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/mreel-35/mreel-three-rope-reeler-12628,product,high,True,200,https://www.morfrac.com/es/shop/mreel-three-rope-reeler-12628,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/mreel-35/mreel-two-rope-reeler-12492,product,high,True,200,https://www.morfrac.com/es/shop/mreel-two-rope-reeler-12492,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-31/page/2,product,high,False,200,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-31/page/2,noindex,category_product_overlap; likely_low_value_indexable; multilingual_duplicate_candidate; noindex; pagination_indexation; self_canonical
CRITICAL,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-31/page/3,product,high,False,200,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-31/page/3,noindex,category_product_overlap; likely_low_value_indexable; multilingual_duplicate_candidate; noindex; pagination_indexation; self_canonical
CRITICAL,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-31/page/4,product,high,False,200,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-31/page/4,noindex,category_product_overlap; likely_low_value_indexable; multilingual_duplicate_candidate; noindex; pagination_indexation; self_canonical
CRITICAL,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-31/page/5,product,high,False,200,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-31/page/5,noindex,category_product_overlap; likely_low_value_indexable; multilingual_duplicate_candidate; noindex; pagination_indexation; self_canonical
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-drum-bottom-furling-unit-12529,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-drum-bottom-furling-unit-12529,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-furling-kit-12530,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-furling-kit-12530,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-furling-kit-shackles-12531,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-furling-kit-shackles-12531,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-head-swivel-unit-12533,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-head-swivel-unit-12533,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-lashing-fitting-12524,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-lashing-fitting-12524,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-thimble-12528,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-thimble-12528,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-top-down-furling-kit-12825,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-top-down-furling-kit-12825,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-top-down-integrator-12534,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-one-top-down-integrator-12534,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-continuous-line-furling-kit-12564,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-continuous-line-furling-kit-12564,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-drum-bottom-furling-unit-12560,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-drum-bottom-furling-unit-12560,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-2-1-fitting-12562,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-fork-2-1-fitting-12562,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-fitting-12561,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-fork-fitting-12561,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-head-swivel-unit-12566,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-head-swivel-unit-12566,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-tdis-top-down-integrators-12567,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-ten-tdis-top-down-integrators-12567,,canonical_mismatch; multilingual_duplicate_candidate
CRITICAL,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-twelve-continuous-line-furling-kit-12596,product,high,True,200,https://www.morfrac.com/es/shop/powerfurl-twelve-continuous-line-furling-kit-12596,,canonical_mismatch; multilingual_duplicate_candidate
HIGH,https://www.morfrac.com/blog/page/2,technical_blog,medium,True,200,https://www.morfrac.com/blog/page/2,,likely_low_value_indexable; pagination_indexation; self_canonical
HIGH,https://www.morfrac.com/es/blog/page/2,technical_blog,medium,True,200,https://www.morfrac.com/es/blog/page/2,,likely_low_value_indexable; multilingual_duplicate_candidate; pagination_indexation; self_canonical
HIGH,https://www.morfrac.com/blog/tag/custom-9,archive,low,True,200,https://www.morfrac.com/blog/tag/custom-9,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/blog/tag/events-12,archive,low,True,200,https://www.morfrac.com/blog/tag/events-12,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/blog/tag/manufacturing-8,archive,low,True,200,https://www.morfrac.com/blog/tag/manufacturing-8,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/blog/tag/materials-14,archive,low,True,200,https://www.morfrac.com/blog/tag/materials-14,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/blog/tag/media-5,archive,low,True,200,https://www.morfrac.com/blog/tag/media-5,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/blog/tag/morfblock-1,archive,low,True,200,https://www.morfrac.com/blog/tag/morfblock-1,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/blog/tag/morfrac-network-10,archive,low,True,200,https://www.morfrac.com/blog/tag/morfrac-network-10,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/blog/tag/morfwing-13,archive,low,True,200,https://www.morfrac.com/blog/tag/morfwing-13,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/blog/tag/news-2,archive,low,True,200,https://www.morfrac.com/blog/tag/news-2,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/blog/tag/on-board-6,archive,low,True,200,https://www.morfrac.com/blog/tag/on-board-6,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/blog/tag/powerfurl-4,archive,low,True,200,https://www.morfrac.com/blog/tag/powerfurl-4,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/blog/tag/shows-exhibitions-3,archive,low,True,200,https://www.morfrac.com/blog/tag/shows-exhibitions-3,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/custom-9,archive,low,True,200,https://www.morfrac.com/es/blog/tag/custom-9,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/events-12,archive,low,True,200,https://www.morfrac.com/es/blog/tag/events-12,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/manufacturing-8,archive,low,True,200,https://www.morfrac.com/es/blog/tag/manufacturing-8,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/materials-14,archive,low,True,200,https://www.morfrac.com/es/blog/tag/materials-14,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/media-5,archive,low,True,200,https://www.morfrac.com/es/blog/tag/media-5,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/morfblock-1,archive,low,True,200,https://www.morfrac.com/es/blog/tag/morfblock-1,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/morfrac-network-10,archive,low,True,200,https://www.morfrac.com/es/blog/tag/morfrac-network-10,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/morfwing-13,archive,low,True,200,https://www.morfrac.com/es/blog/tag/morfwing-13,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/news-2,archive,low,True,200,https://www.morfrac.com/es/blog/tag/news-2,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/on-board-6,archive,low,True,200,https://www.morfrac.com/es/blog/tag/on-board-6,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/powerfurl-4,archive,low,True,200,https://www.morfrac.com/es/blog/tag/powerfurl-4,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/shows-exhibitions-3,archive,low,True,200,https://www.morfrac.com/es/blog/tag/shows-exhibitions-3,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/privacy,system,ignore,True,200,https://www.morfrac.com/privacy,,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/returns,system,ignore,True,200,https://www.morfrac.com/returns,,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/shop/wishlist,system,ignore,True,200,https://www.morfrac.com/shop/wishlist,,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/terms-conditions,system,ignore,True,200,https://www.morfrac.com/terms-conditions,,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/terms,system,ignore,True,200,https://www.morfrac.com/terms,,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/es/privacy,system,ignore,True,200,https://www.morfrac.com/es/privacy,,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/returns,system,ignore,True,200,https://www.morfrac.com/es/returns,,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/shop/wishlist,system,ignore,True,200,https://www.morfrac.com/es/shop/wishlist,,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/terms,system,ignore,True,200,https://www.morfrac.com/es/terms,,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/es/terms-conditions,system,ignore,True,200,https://www.morfrac.com/es/terms-conditions,,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/blog/tag/partners-11,system,ignore,True,200,https://www.morfrac.com/blog/tag/partners-11,none,likely_low_value_indexable; self_canonical
HIGH,https://www.morfrac.com/es/blog/tag/partners-11,system,ignore,True,200,https://www.morfrac.com/es/blog/tag/partners-11,none,likely_low_value_indexable; multilingual_duplicate_candidate; self_canonical
HIGH,https://www.morfrac.com/shop/page/11,product,high,False,200,https://www.morfrac.com/shop/page/11,noindex,likely_low_value_indexable; noindex; pagination_indexation; self_canonical
HIGH,https://www.morfrac.com/shop/page/2,product,high,False,200,https://www.morfrac.com/shop/page/2,noindex,likely_low_value_indexable; noindex; pagination_indexation; self_canonical
HIGH,https://www.morfrac.com/shop/page/3,product,high,False,200,https://www.morfrac.com/shop/page/3,noindex,likely_low_value_indexable; noindex; pagination_indexation; self_canonical
HIGH,https://www.morfrac.com/shop/page/4,product,high,False,200,https://www.morfrac.com/shop/page/4,noindex,likely_low_value_indexable; noindex; pagination_indexation; self_canonical
